course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject,date,free_or_paid,free_beginner_courses,revenue
555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,https://www.udemy.com/learn-uiux-and-mobile-app-design-in-photoshop-from-scratch/,$145.00,1367,61,31,Intermediate Level,0.95,3,2015-08-06T20:22:52Z,Graphic Design,2015-08-06,paid,Not free beginner,"$198,215.00"
1189280,Introduction to Node.js for Beginners,https://www.udemy.com/introduction-to-nodejs-for-beginners/,$125.00,1367,17,58,Intermediate Level,0.79,6,2017-04-24T23:55:11Z,Web Development,2017-04-24,paid,Not free beginner,"$170,875.00"
123242,Surviving Introduction to Finance,https://www.udemy.com/surviving-introduction-to-finance/,$0.00,1362,7,13,Intermediate Level,0.82,3,2014-02-06T03:58:39Z,Business Finance,2014-02-06,free,Not free beginner,$0.00
959144,Practical Accounts APP Overview,https://www.udemy.com/practical-accounts-app-overview/,$20.00,1361,1,14,Beginner Level,0.76,3,2016-10-04T23:38:32Z,Business Finance,2016-10-04,paid,Not free beginner,"$27,220.00"
1047436,How to Draw and Sketch for Beginners,https://www.udemy.com/drawing-and-sketching-for-beginners/,$150.00,1360,175,79,Beginner Level,0.95,9,2017-01-25T22:07:38Z,Graphic Design,2017-01-25,paid,Not free beginner,"$204,000.00"
324656,Forex Trading,https://www.udemy.com/how-to-trade-forex/,$95.00,136,14,25,Beginner Level,0.11,4.5,2014-11-18T10:52:45Z,Business Finance,2014-11-18,paid,Not free beginner,"$12,920.00"
850726,Forex trading with binary options,https://www.udemy.com/forex-trading-with-binary-options/,$25.00,136,28,21,All Levels,0.48,3,2016-05-16T21:40:10Z,Business Finance,2016-05-16,paid,Not free beginner,"$3,400.00"
427066,Flamenco Guitar,https://www.udemy.com/flamenco-guitar-a/,$25.00,136,20,34,All Levels,0.57,4,2015-12-07T21:39:25Z,Musical Instruments,2015-12-07,paid,Not free beginner,"$3,400.00"
1092766,Create Mobile App Design from Scratch in Photoshop,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,$125.00,1359,7,24,All Levels,0.95,2.5,2017-02-01T04:40:24Z,Graphic Design,2017-02-01,paid,Not free beginner,"$169,875.00"
1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,$35.00,1356,4,11,All Levels,0.95,1,2017-02-23T23:09:23Z,Graphic Design,2017-02-23,paid,Not free beginner,"$47,460.00"
403604,Web Development with BootStrap - 16 Instant Themes Included!,https://www.udemy.com/bootstrap-course/,$40.00,1355,45,27,All Levels,0.07,3.5,2015-07-14T20:32:14Z,Web Development,2015-07-14,paid,Not free beginner,"$54,200.00"
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/,$30.00,1355,14,29,All Levels,0.76,3.5,2017-03-30T00:14:32Z,Web Development,2017-03-30,paid,Not free beginner,"$40,650.00"
884946,Code a 'Coming Soon' Landing Page in Bootstrap 4,https://www.udemy.com/code-a-coming-soon-landing-page-in-bootstrap-4/,$0.00,13535,473,18,Beginner Level,0.87,1.5,2016-08-17T05:08:23Z,Web Development,2016-08-17,free,Free beginner,$0.00
976854,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,$200.00,1353,53,320,Beginner Level,0.11,23.5,2016-11-01T22:08:04Z,Web Development,2016-11-01,paid,Not free beginner,"$270,600.00"
1187758,Options Trading Essentials: The ULTIMATE Guides,https://www.udemy.com/options-trading-essentials/,$0.00,1352,6,20,Expert Level,0.6,4,2017-04-24T21:59:20Z,Business Finance,2017-04-24,free,Not free beginner,$0.00
384928,101 Blues riffs - learn how the harmonica superstars do it,https://www.udemy.com/play-harmonica-riffs-like-the-blues-harp-superstars-part-1/,$200.00,1350,65,55,All Levels,0.55,6.5,2015-01-04T21:14:31Z,Musical Instruments,2015-01-04,paid,Not free beginner,"$270,000.00"
286508,Graphic design - The Quick Guide,https://www.udemy.com/graphic-design-the-quick-guide/,$30.00,1350,29,11,Beginner Level,0.95,0.6333333333,2014-08-29T08:03:27Z,Graphic Design,2014-08-29,paid,Not free beginner,"$40,500.00"
202290,Stock Market Mastery,https://www.udemy.com/stockmarketmastery/,$20.00,135,2,25,All Levels,0.3,7.5,2014-06-08T14:46:02Z,Business Finance,2014-06-08,paid,Not free beginner,"$2,700.00"
518886,MQL4 Tutorial Golden Goose,https://www.udemy.com/mql4-tutorial-golden-goose-trading-tutorial/,$20.00,135,5,12,All Levels,0.59,1.5,2015-06-07T19:32:46Z,Business Finance,2015-06-07,paid,Not free beginner,"$2,700.00"
334838,Economics - CFA Level 1 - 2014,https://www.udemy.com/economics-cfa-level-1-2014/,$20.00,135,20,24,All Levels,0.46,4,2014-11-08T13:48:00Z,Business Finance,2014-11-08,paid,Not free beginner,"$2,700.00"
759130,Flute Pro Series - You're about to love practicing the flute,https://www.udemy.com/flute-pro-series/,$50.00,135,1,28,All Levels,0.01,6.5,2016-04-01T16:31:20Z,Musical Instruments,2016-04-01,paid,Not free beginner,"$6,750.00"
801186,Lettering,https://www.udemy.com/saibala-lettering/,$40.00,135,33,14,Intermediate Level,0.98,1.5,2016-03-24T21:12:01Z,Graphic Design,2016-03-24,paid,Not free beginner,"$5,400.00"
960326,Advanced Features in Adobe Illustrator,https://www.udemy.com/advanced-features-in-adobe-illustrator/,$30.00,1348,6,14,All Levels,0.95,1,2016-10-12T17:13:16Z,Graphic Design,2016-10-12,paid,Not free beginner,"$40,440.00"
1199774,JavaScript 2017: Become Top Rated Web Developer,https://www.udemy.com/become-professional-javascript-developer/,$115.00,1346,330,32,Beginner Level,0.18,3,2017-05-03T14:15:06Z,Web Development,2017-05-03,paid,Not free beginner,"$154,790.00"
1165096,Vue JS - Mastering Web Apps,https://www.udemy.com/vue-web-apps/,$80.00,13457,215,69,All Levels,0.21,4.5,2017-04-06T16:57:56Z,Web Development,2017-04-06,paid,Not free beginner,"$1,076,560.00"
520116,The Complete WordPress Website Business Course,https://www.udemy.com/the-complete-wordpress-website-business-course/,$150.00,13439,1981,89,Beginner Level,0.11,20.5,2016-11-01T23:50:51Z,Web Development,2016-11-01,paid,Not free beginner,"$2,015,850.00"
1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",https://www.udemy.com/whiteboardanimation/,$20.00,1343,25,16,All Levels,0.58,1,2017-03-14T20:52:30Z,Graphic Design,2017-03-14,paid,Not free beginner,"$26,860.00"
1203040,Google Blogger Course,https://www.udemy.com/free-blogger-course/,$60.00,1343,11,22,Beginner Level,0.2,3.5,2017-05-05T16:32:38Z,Web Development,2017-05-05,paid,Not free beginner,"$80,580.00"
563248,JavaScript Step by Step how to apply it to your web pages,https://www.udemy.com/javascript-fundamentals-bootcamp-learn-how-to-use-javascript/,$100.00,13406,78,44,All Levels,0.54,1.5,2015-07-26T17:44:17Z,Web Development,2015-07-26,paid,Not free beginner,"$1,340,600.00"
484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),https://www.udemy.com/dividend-decision-a-comprehensive-study/,$150.00,1340,4,272,All Levels,0.39,26,2015-07-19T19:43:52Z,Business Finance,2015-07-19,paid,Not free beginner,"$201,000.00"
768028,* An Integrated Approach to the Fundamentals of Accounting,https://www.udemy.com/an-integrated-approach-to-the-fundamentals-of-accounting/,$200.00,134,14,123,All Levels,0.53,5.5,2016-03-15T17:23:07Z,Business Finance,2016-03-15,paid,Not free beginner,"$26,800.00"
46524,Rock-Solid Brands,https://www.udemy.com/rock-solid-brands/,$20.00,134,4,13,All Levels,0.98,0.5166666667,2016-02-17T17:06:32Z,Graphic Design,2016-02-17,paid,Not free beginner,"$2,680.00"
1063722,Learn Python Django - A Hands-On Course,https://www.udemy.com/learn-python-django-a-hands-on-course/,$50.00,1339,21,18,Beginner Level,0.78,2,2017-01-18T21:53:34Z,Web Development,2017-01-18,paid,Not free beginner,"$66,950.00"
42643,Master Iron Condors - Double the credit for half the risk,https://www.udemy.com/iron-condor-options-trading-strategy/,$60.00,1338,139,7,All Levels,0.92,1,2013-03-02T13:27:41Z,Business Finance,2013-03-02,paid,Not free beginner,"$80,280.00"
654038,How To Sell Your Art Online With ETSY,https://www.udemy.com/how-to-sell-your-art-online-on-etsy/,$100.00,1338,38,35,All Levels,0.45,3,2015-11-11T01:26:13Z,Graphic Design,2015-11-11,paid,Not free beginner,"$133,800.00"
710420,Step by Step Tabla Course- Indian Drums,https://www.udemy.com/indian-classical-tabla/,$20.00,1337,17,21,All Levels,0.4,1,2016-01-18T18:17:05Z,Musical Instruments,2016-01-18,paid,Not free beginner,"$26,740.00"
640496,Teaching Music : Start teaching an instrument successfully.,https://www.udemy.com/teaching-piano-a-quick-guide-for-begginers/,$30.00,1337,5,18,All Levels,0.55,1.5,2015-10-16T20:34:11Z,Musical Instruments,2015-10-16,paid,Not free beginner,"$40,110.00"
1197650,Boost your website speed without any coding!,https://www.udemy.com/boost-your-website-speed-without-any-coding/,$50.00,1337,28,12,Beginner Level,0.89,1,2017-05-14T17:14:48Z,Web Development,2017-05-14,paid,Not free beginner,"$66,850.00"
130298,Financial Modeling in Excel for Startups,https://www.udemy.com/financial-modeling-in-excel-for-startups/,$50.00,1334,86,54,Beginner Level,0.51,6,2014-01-05T03:44:26Z,Business Finance,2014-01-05,paid,Not free beginner,"$66,700.00"
349144,Photoshop: Learn Digital Painting Basics in Photoshop,https://www.udemy.com/photoshop-painting-tutorial/,$20.00,1332,31,24,Beginner Level,0.02,2,2014-12-06T05:51:03Z,Graphic Design,2014-12-06,paid,Not free beginner,"$26,640.00"
1053462,Management Accounting A Complete Study,https://www.udemy.com/management-accounting-a-complete-study/,$150.00,133,3,158,All Levels,0.96,17.5,2016-12-29T15:07:43Z,Business Finance,2016-12-29,paid,Not free beginner,"$19,950.00"
933394,The Complete Guide to Forex Trading,https://www.udemy.com/the-complete-guide-to-forex-trading/,$20.00,1329,12,33,All Levels,0.02,5,2017-02-05T16:14:41Z,Business Finance,2017-02-05,paid,Not free beginner,"$26,580.00"
902474,CAGED Pentatonic System for Guitar - Level 1,https://www.udemy.com/caged-system-guitar-level-1/,$45.00,1329,52,35,Beginner Level,0.96,1.5,2016-07-28T03:33:36Z,Musical Instruments,2016-07-28,paid,Not free beginner,"$59,805.00"
455054,Ninja Chord Changes - Master your guitar chord changes,https://www.udemy.com/ninja-chord-changes/,$30.00,1327,11,13,Intermediate Level,0.96,1.5,2015-03-29T21:57:12Z,Musical Instruments,2015-03-29,paid,Not free beginner,"$39,810.00"
226534,WordPress Backup And Restore Fundamentals,https://www.udemy.com/wordpress-backup-and-restore-fundamentals/,$0.00,13242,131,24,All Levels,0.74,1,2014-06-24T19:23:44Z,Web Development,2014-06-24,free,Not free beginner,$0.00
978576,The Complete Figure Drawing Course HD,https://www.udemy.com/the-complete-figure-drawing-course-hd/,$50.00,1323,136,225,Beginner Level,0.37,78.5,2016-10-11T21:40:06Z,Graphic Design,2016-10-11,paid,Not free beginner,"$66,150.00"
661774,JSON in Action: Build JSON-Based Applications,https://www.udemy.com/json-in-action/,$50.00,1322,171,37,Beginner Level,0.9,3.5,2016-03-11T20:49:14Z,Web Development,2016-03-11,paid,Not free beginner,"$66,100.00"
554136,Building Responsive Websites with Bootstrap 3 Framework,https://www.udemy.com/building-responsive-websites-with-bootstrap-3-framework/,$75.00,1322,14,27,Beginner Level,0.08,3,2015-07-22T22:54:03Z,Web Development,2015-07-22,paid,Not free beginner,"$99,150.00"
1023062,Serverless Architecture on Amazon Web Services,https://www.udemy.com/serverless-architecture-on-aws/,$0.00,13210,978,8,Beginner Level,0.54,0.55,2016-11-30T00:11:26Z,Web Development,2016-11-30,free,Free beginner,$0.00
462474,Business Banking 101,https://www.udemy.com/business-banking-101/,$25.00,132,3,14,All Levels,0.11,1.5,2015-04-06T18:05:26Z,Business Finance,2015-04-06,paid,Not free beginner,"$3,300.00"
676650,Corso introduttivo al trading profittevole,https://www.udemy.com/corso-introduttivo-al-trading-profittevole/,$20.00,132,9,9,Intermediate Level,0.45,1,2015-11-23T18:56:57Z,Business Finance,2015-11-23,paid,Not free beginner,"$2,640.00"
830568,5 Exotic Guitar Scales and How to Use Them Effectively,https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/,$50.00,1319,101,21,All Levels,0.15,1,2016-08-09T17:21:24Z,Musical Instruments,2016-08-09,paid,Not free beginner,"$65,950.00"
867682,How to start a successful career in finance?,https://www.udemy.com/the-complete-guide-how-to-get-your-dream-job-in-finance/,$0.00,1318,7,27,Beginner Level,0.47,2,2016-08-24T18:29:34Z,Business Finance,2016-08-24,free,Free beginner,$0.00
440006,X theme for WordPress: Responsive web design without code!,https://www.udemy.com/x-theme-for-wordpress-responsive-websites-without-code/,$20.00,1318,81,55,Beginner Level,0.07,7,2015-03-22T22:46:36Z,Web Development,2015-03-22,paid,Not free beginner,"$26,360.00"
473622,Comprehensive TypeScript,https://www.udemy.com/typescript101/,$125.00,1318,78,51,All Levels,0.24,4.5,2015-04-13T19:00:50Z,Web Development,2015-04-13,paid,Not free beginner,"$164,750.00"
616818,JavaScript and jQuery Basics: Start The Journey,https://www.udemy.com/learn-javacript/,$25.00,1316,22,45,Expert Level,0.18,5,2015-09-21T00:53:26Z,Web Development,2015-09-21,paid,Not free beginner,"$32,900.00"
671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,https://www.udemy.com/forex-sos-course/,$50.00,1315,48,59,All Levels,0.74,2.5,2015-11-18T22:40:10Z,Business Finance,2015-11-18,paid,Not free beginner,"$65,750.00"
778084,Ruby on Rails a Beginners Guide,https://www.udemy.com/ruby-on-rails-a-beginners-guide-free/,$0.00,13130,346,88,Beginner Level,0.62,6.5,2016-03-18T14:58:53Z,Web Development,2016-03-18,free,Free beginner,$0.00
686764,Learn Plugin Development in WordPress By Building Projects,https://www.udemy.com/learn-plugin-development-in-wordpress-by-building-projects/,$60.00,1313,121,62,Beginner Level,0.63,11,2016-01-11T18:19:15Z,Web Development,2016-01-11,paid,Not free beginner,"$78,780.00"
576108,Introduction to PHP Slim Microframework,https://www.udemy.com/introduction-to-php-slim-microframework/,$20.00,1312,19,11,All Levels,0.47,1,2015-08-07T16:53:35Z,Web Development,2015-08-07,paid,Not free beginner,"$26,240.00"
723510,The Complete Position Trading Course: Position Trading Stock,https://www.udemy.com/position-trading-course/,$45.00,1311,36,5,All Levels,0.85,1,2016-01-15T18:10:47Z,Business Finance,2016-01-15,paid,Not free beginner,"$58,995.00"
508796,Accounting for School Students,https://www.udemy.com/cash-books-in-accountancy/,$30.00,1311,2,12,Beginner Level,0.46,1.5,2015-05-22T23:32:56Z,Business Finance,2015-05-22,paid,Not free beginner,"$39,330.00"
1027480,Create Animated Gif Advertising Banners in Photoshop CC,https://www.udemy.com/learn-how-to-create-animated-gif-advertising-banners-in-photoshop-cc/,$85.00,1310,9,20,Beginner Level,0.97,1,2017-01-10T21:46:22Z,Graphic Design,2017-01-10,paid,Not free beginner,"$111,350.00"
281844,How to Pick Stocks,https://www.udemy.com/pickwinningstocks/,$20.00,131,3,28,All Levels,0.74,1.5,2014-09-15T19:45:17Z,Business Finance,2014-09-15,paid,Not free beginner,"$2,620.00"
658764,Forex Management - Detailed Study for CA / CS / CFA Exams,https://www.udemy.com/international-finance-a-comprehensive-study/,$50.00,131,2,38,All Levels,0.8,3,2015-11-03T18:54:45Z,Business Finance,2015-11-03,paid,Not free beginner,"$6,550.00"
652768,Trading: Basics of Trading for Beginners,https://www.udemy.com/money-basics-of-trading-for-beginners/,$140.00,1309,4,20,All Levels,0.59,1.5,2015-11-11T01:30:17Z,Business Finance,2015-11-11,paid,Not free beginner,"$183,260.00"
516064,Learn Express,https://www.udemy.com/learn-express/,$25.00,1309,60,14,All Levels,0.78,1.5,2015-06-01T21:34:14Z,Web Development,2015-06-01,paid,Not free beginner,"$32,725.00"
311638,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,https://www.udemy.com/develop-a-professional-hotel-website-using-joomla-3x/,$35.00,1309,74,43,Beginner Level,0.16,5,2015-03-13T18:53:07Z,Web Development,2015-03-13,paid,Not free beginner,"$45,815.00"
535650,Accelerate Your Guitar Learning With Metal Techniques,https://www.udemy.com/learn-metal-guitar-techniques/,$20.00,1305,25,68,Beginner Level,0.32,6.5,2015-08-18T20:00:20Z,Musical Instruments,2015-08-18,paid,Not free beginner,"$26,100.00"
477250,"Learn Gulp, The Streaming Build System",https://www.udemy.com/gulp-101/,$25.00,1305,38,16,Beginner Level,0.21,1.5,2015-04-19T20:34:42Z,Web Development,2015-04-19,paid,Not free beginner,"$32,625.00"
946310,PHP webservices,https://www.udemy.com/php-webservices/,$30.00,1305,25,8,All Levels,0.76,0.5666666667,2016-08-31T16:41:53Z,Web Development,2016-08-31,paid,Not free beginner,"$39,150.00"
478598,Forex Prep Academy for Beginners-Real trades!,https://www.udemy.com/forex-prep-academy-for-beginners/,$75.00,1303,21,44,All Levels,0.82,3,2015-06-19T15:22:42Z,Business Finance,2015-06-19,paid,Not free beginner,"$97,725.00"
726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,$120.00,1302,18,22,Beginner Level,0.76,1.5,2016-01-13T17:02:38Z,Web Development,2016-01-13,paid,Not free beginner,"$156,240.00"
752706,Write quicker HTML5 and CSS 3; productivity hacks with emmet,https://www.udemy.com/write-quicker-html5-and-css-3-productivity-hacks-with-emmet/,$0.00,13016,286,15,Intermediate Level,0.24,1.5,2016-03-03T17:45:31Z,Web Development,2016-03-03,free,Not free beginner,$0.00
861624,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/javascript-es6-tutorial/,$80.00,13010,2709,68,All Levels,0.41,6.5,2016-07-12T15:29:32Z,Web Development,2016-07-12,paid,Not free beginner,"$1,040,800.00"
1123098,RxJs & Reactive Programming Angular Masterclass - Angular 4,https://www.udemy.com/rxjs-reactive-angular-course/,$150.00,1301,179,80,All Levels,0.76,7.5,2017-04-11T18:48:57Z,Web Development,2017-04-11,paid,Not free beginner,"$195,150.00"
68876,How to Create Top Ranking Mobile App Icons - iOS Edition,https://www.udemy.com/appicondesigner/,$35.00,130,6,13,All Levels,0.98,1,2013-07-30T16:43:28Z,Graphic Design,2013-07-30,paid,Not free beginner,"$4,550.00"
598970,Whatâs New in Bootstrap 4,https://www.udemy.com/bootstrap4/,$20.00,130,14,20,All Levels,0.89,0.6166666667,2015-09-07T21:05:06Z,Web Development,2015-09-07,paid,Not free beginner,"$2,600.00"
944534,Forex:Trade Management & Psychology,https://www.udemy.com/forexmoney-management-psychology/,$150.00,13,0,19,All Levels,0.57,2,2016-09-21T19:07:06Z,Business Finance,2016-09-21,paid,Not free beginner,"$1,950.00"
302450,10 Numbers Every Business Owner Should Know,https://www.udemy.com/10-numbers-every-business-owner-should-know/,$20.00,13,1,9,Intermediate Level,0.2,1,2015-03-08T19:11:24Z,Business Finance,2015-03-08,paid,Not free beginner,$260.00
722274,The Complete Investing Guide: How to Beat Wall Street,https://www.udemy.com/the-complete-investing-guide-how-to-beat-wall-street/,$50.00,13,3,25,All Levels,0.55,5.5,2016-06-14T19:11:45Z,Business Finance,2016-06-14,paid,Not free beginner,$650.00
1013838,Price Action Gap Trading Strategies,https://www.udemy.com/gaptradingcourse/,$20.00,13,2,5,Beginner Level,0.11,1,2016-12-31T02:59:33Z,Business Finance,2016-12-31,paid,Not free beginner,$260.00
1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",https://www.udemy.com/sap-crystal-reportsmaster-detailcross-tabsub-reports/,$50.00,13,1,9,All Levels,0.23,2,2016-12-26T17:39:05Z,Business Finance,2016-12-26,paid,Not free beginner,$650.00
731150,How To Pay Less Tax (UK version),https://www.udemy.com/paylesstax/,$50.00,13,2,98,Beginner Level,0.07,0.5166666667,2016-01-19T18:20:04Z,Business Finance,2016-01-19,paid,Not free beginner,$650.00
1124276,Le bitcoin et la blockchain,https://www.udemy.com/le-bitcoin-et-la-blockchain/,$80.00,13,3,12,Beginner Level,0.72,0.7333333333,2017-03-13T23:49:47Z,Business Finance,2017-03-13,paid,Not free beginner,"$1,040.00"
818572,Financial Modelling in Excel Step by Step,https://www.udemy.com/financial-modelling-course-using-excel/,$20.00,13,2,17,All Levels,0.01,1.5,2016-05-05T16:50:07Z,Business Finance,2016-05-05,paid,Not free beginner,$260.00
211052,Aprende todos los secretos de la guitarra flamenca,https://www.udemy.com/aprender-a-tocar-la-guitarra-flamenca/,$50.00,13,2,23,Beginner Level,0.16,3.5,2014-05-07T21:26:44Z,Musical Instruments,2014-05-07,paid,Not free beginner,$650.00
450246,Back In Black the AC/DC Classic Rock Track,https://www.udemy.com/back-in-black-the-acdc-classic-rock-track/,$20.00,13,1,72,All Levels,0.16,2,2015-04-10T21:07:56Z,Musical Instruments,2015-04-10,paid,Not free beginner,$260.00
794398,Make Electronic Music with the iPad,https://www.udemy.com/playspacemusic/,$20.00,13,0,69,All Levels,0.16,1.5,2016-04-01T06:53:55Z,Musical Instruments,2016-04-01,paid,Not free beginner,$260.00
269830,Rhythm to Rock Drum Lesson 5,https://www.udemy.com/rhythm-to-rock-drum-lesson-5/,$20.00,13,3,9,All Levels,0.16,1,2014-08-18T22:26:24Z,Musical Instruments,2014-08-18,paid,Not free beginner,$260.00
933814,Instant Harmonica - play Blowing in the Wind + Popeye theme!,https://www.udemy.com/instant-harmonica-play-blowing-in-the-wind-popeye-theme/,$40.00,13,1,24,Beginner Level,0.16,1.5,2016-09-23T16:18:59Z,Musical Instruments,2016-09-23,paid,Not free beginner,$520.00
242176,Si eres nuevo en Photoshop...Este es tu curso Nº1,https://www.udemy.com/photoshopcurso1/,$20.00,13,3,22,Beginner Level,0.94,2,2014-06-17T15:15:28Z,Graphic Design,2014-06-17,paid,Not free beginner,$260.00
223884,初めてのiDraw入門,https://www.udemy.com/first-idraw/,$20.00,13,0,14,Beginner Level,0.94,1.5,2014-06-12T05:08:01Z,Graphic Design,2014-06-12,paid,Not free beginner,$260.00
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,https://www.udemy.com/mastering-photoshop-elements-15-made-easy-training-tutorial/,$30.00,13,4,185,Beginner Level,0.94,6.5,2017-02-03T21:32:31Z,Graphic Design,2017-02-03,paid,Not free beginner,$390.00
876444,Inkscape 101 for Beginners - Design Vector Graphics,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,$195.00,13,5,26,Beginner Level,0.94,1,2016-06-13T18:28:02Z,Graphic Design,2016-06-13,paid,Not free beginner,"$2,535.00"
948294,مدخل في أساسيات الفوطوشوب للمبتدئين فقط,https://www.udemy.com/arabic-photoshop-for-beginers-easy/,$120.00,13,9,7,All Levels,0.94,1,2016-09-06T02:48:13Z,Graphic Design,2016-09-06,paid,Not free beginner,"$1,560.00"
899240,illustrator CC 2015.3 - Curso básico de ferramentas,https://www.udemy.com/illustratorcc20153/,$20.00,13,6,12,All Levels,0.94,1,2016-07-08T15:23:08Z,Graphic Design,2016-07-08,paid,Not free beginner,$260.00
599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,$120.00,1299,56,71,All Levels,0.76,14,2016-08-11T22:09:24Z,Web Development,2016-08-11,paid,Not free beginner,"$155,880.00"
403106,Learn BuddyPress: Build A Social Network with WordPress,https://www.udemy.com/learn-buddypress-build-a-social-network-with-wordpress/,$20.00,1299,15,23,All Levels,0.76,1,2015-01-29T05:32:25Z,Web Development,2015-01-29,paid,Not free beginner,"$25,980.00"
382856,Create Startup Landing Page with Viral Marketing Strategies,https://www.udemy.com/create-startup-landing-page-with-viral-marketing-strategies/,$0.00,12974,120,13,Beginner Level,0.15,1,2015-01-03T01:18:44Z,Web Development,2015-01-03,free,Free beginner,$0.00
101498,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,$20.00,1297,12,9,Beginner Level,0.99,2.5,2013-10-13T09:01:34Z,Musical Instruments,2013-10-13,paid,Not free beginner,"$25,940.00"
846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,$200.00,1296,22,72,Intermediate Level,0.76,5.5,2016-05-17T17:19:48Z,Web Development,2016-05-17,paid,Not free beginner,"$259,200.00"
939962,"Learn SVG Animation - With HTML, CSS & Javascript",https://www.udemy.com/learn-svg-animation/,$65.00,12953,680,22,All Levels,0.15,1.5,2016-09-12T18:51:32Z,Web Development,2016-09-12,paid,Not free beginner,"$841,945.00"
646056,How to Make a Video Blog Website From Scratch w/ Wordpress,https://www.udemy.com/how-to-make-a-video-blog-website/,$0.00,12952,163,22,All Levels,0.24,1,2015-10-21T23:31:22Z,Web Development,2015-10-21,free,Not free beginner,$0.00
83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/,$20.00,1294,7,58,Beginner Level,0.6,5.5,2013-08-28T03:28:52Z,Business Finance,2013-08-28,paid,Not free beginner,"$25,880.00"
365426,Build A Professional Wordpress Website In An Hour,https://www.udemy.com/build-a-professional-wordpress-website-in-an-hour/,$20.00,1294,11,15,All Levels,0.76,1,2014-12-31T04:42:49Z,Web Development,2014-12-31,paid,Not free beginner,"$25,880.00"
783746,Byte-Sized-Chunks: Closures in Javascript,https://www.udemy.com/closures-in-javascript/,$20.00,1292,2,12,Intermediate Level,0.76,2,2016-03-10T19:41:59Z,Web Development,2016-03-10,paid,Not free beginner,"$25,840.00"
796486,Super Fast Accounting - the fastest way to do your books,https://www.udemy.com/super-fast-accounting/,$25.00,129,21,8,Beginner Level,0.8,0.5666666667,2016-03-18T17:32:03Z,Business Finance,2016-03-18,paid,Not free beginner,"$3,225.00"
804096,Curso Completo de SolidWorks 2016.,https://www.udemy.com/curso-de-chapa-metalica-solidworks-2016/,$30.00,129,27,43,All Levels,0.98,9,2016-12-29T01:19:32Z,Graphic Design,2016-12-29,paid,Not free beginner,"$3,870.00"
917724,Learn JavaScript for Web Development,https://www.udemy.com/javascript-learn-javascript-essentials-and-build-project/,$75.00,12893,220,95,Beginner Level,0.1,8.5,2016-10-12T16:41:11Z,Web Development,2016-10-12,paid,Not free beginner,"$966,975.00"
682484,Create a Website from Scratch using HTML CSS step by step,https://www.udemy.com/create-a-website-from-scratch-using-html-css-in-1-hour/,$75.00,12882,95,20,All Levels,0.74,1.5,2015-11-27T23:15:24Z,Web Development,2015-11-27,paid,Not free beginner,"$966,150.00"
101864,Programming for Entrepreneurs - JavaScript,https://www.udemy.com/javascript-tutorial/,$200.00,12873,106,38,Beginner Level,0.48,2.5,2013-11-11T00:28:17Z,Web Development,2013-11-11,paid,Not free beginner,"$2,574,600.00"
720994,Gestão Financeira Para Pequenas e Médias Empresas,https://www.udemy.com/gestao-financeira/,$115.00,1284,230,45,Beginner Level,0.89,4.5,2016-01-29T01:16:05Z,Business Finance,2016-01-29,paid,Not free beginner,"$147,660.00"
648628,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,https://www.udemy.com/learn-piano-christmas-song-2-play-dreamy-silver-bells/,$80.00,1284,6,99,Beginner Level,0.96,2,2015-10-26T21:28:49Z,Musical Instruments,2015-10-26,paid,Not free beginner,"$102,720.00"
112314,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,$125.00,1284,136,40,All Levels,0.78,12.5,2013-11-28T08:54:00Z,Musical Instruments,2013-11-28,paid,Not free beginner,"$160,500.00"
